date,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,VZ,WBA,WMT
2020-12-02,0.04747175797820091,0.025088993832468987,0.04832230880856514,0.025088993832468987,0.025088993832468987,0.05065612494945526,0.025088993832468987,0.025088993832468987,0.025088993832468987,0.025088993832468987,0.025088993832468987,0.041633766144514084,0.050461623817682266,0.025088993832468987,0.025088993832468987,0.033994078636169434,0.03336888924241066,0.025088993832468987,0.057926591485738754,0.025088993832468987,0.05524445325136185,0.025088993832468987,0.06819895654916763,0.025088993832468987,0.06819895654916763,0.03987879678606987,0.027972469106316566,0.025425372645258904
2020-12-03,0.045636437833309174,0.024701304733753204,0.05002434924244881,0.024701304733753204,0.024701304733753204,0.054895445704460144,0.024701304733753204,0.024701304733753204,0.024701304733753204,0.024701304733753204,0.02512821927666664,0.04158715158700943,0.051319435238838196,0.024701304733753204,0.02542889676988125,0.03168829530477524,0.03351384401321411,0.024701304733753204,0.05925966426730156,0.024701304733753204,0.05786922574043274,0.024701304733753204,0.06714510917663574,0.025119252502918243,0.06714510917663574,0.040836382657289505,0.02604774199426174,0.025641128420829773
2020-12-04,0.045636437833309174,0.024701304733753204,0.05002434924244881,0.024701304733753204,0.024701304733753204,0.054895445704460144,0.024701304733753204,0.024701304733753204,0.024701304733753204,0.024701304733753204,0.02512821927666664,0.04158715158700943,0.051319435238838196,0.024701304733753204,0.02542889676988125,0.03168829530477524,0.03351384401321411,0.024701304733753204,0.05925966426730156,0.024701304733753204,0.05786922574043274,0.024701304733753204,0.06714510917663574,0.025119252502918243,0.06714510917663574,0.040836382657289505,0.02604774199426174,0.025641128420829773
2020-12-07,0.04563802108168602,0.024701468646526337,0.050023630261421204,0.024701468646526337,0.024701468646526337,0.05489270016551018,0.024701468646526337,0.024701468646526337,0.024701468646526337,0.024701468646526337,0.02512788586318493,0.041587505489587784,0.051319025456905365,0.024701468646526337,0.02542809583246708,0.031690001487731934,0.033513620495796204,0.024701468646526337,0.05925942584872246,0.024701468646526337,0.057868145406246185,0.024701468646526337,0.06714555621147156,0.025118781253695488,0.06714555621147156,0.04083603620529175,0.0260490570217371,0.025640802457928658
2020-12-08,0.04563644900918007,0.024701306596398354,0.05002434551715851,0.024701306596398354,0.024701306596398354,0.05489542707800865,0.024701306596398354,0.024701306596398354,0.024701306596398354,0.024701306596398354,0.02512821927666664,0.04158715531229973,0.051319435238838196,0.024701306596398354,0.0254288949072361,0.03168831020593643,0.03351384401321411,0.024701306596398354,0.05925966799259186,0.024701306596398354,0.05786921828985214,0.024701306596398354,0.06714511662721634,0.025119252502918243,0.06714511662721634,0.040836382657289505,0.026047756895422935,0.025641128420829773
2020-12-09,0.04565677046775818,0.02470346726477146,0.05001496896147728,0.02470346726477146,0.02470346726477146,0.05486012622714043,0.02470346726477146,0.02470346726477146,0.02470346726477146,0.02470346726477146,0.02512395568192005,0.04159169644117355,0.051314208656549454,0.02470346726477146,0.02541866898536682,0.03171025589108467,0.033510949462652206,0.02470346726477146,0.05925648286938667,0.02470346726477146,0.05785521864891052,0.02470346726477146,0.06715098768472672,0.025113197043538094,0.06715098768472672,0.040831904858350754,0.026064641773700714,0.02563699521124363
2020-12-10,0.04751412197947502,0.025103859603405,0.048256319016218185,0.025103859603405,0.025103859603405,0.05051989108324051,0.025103859603405,0.025103859603405,0.025103859603405,0.025103859603405,0.025103859603405,0.041624415665864944,0.05042434483766556,0.025103859603405,0.025103859603405,0.03405926749110222,0.033367838710546494,0.025103859603405,0.057861413806676865,0.025103859603405,0.055146899074316025,0.025103859603405,0.06823936849832535,0.025103859603405,0.06823936849832535,0.039838757365942,0.028029190376400948,0.025424839928746223
2020-12-11,0.04566219076514244,0.024704046547412872,0.05001242831349373,0.024704046547412872,0.024704046547412872,0.05485064536333084,0.024704046547412872,0.024704046547412872,0.024704046547412872,0.024704046547412872,0.025122812017798424,0.04159289598464966,0.051312800496816635,0.024704046547412872,0.025415947660803795,0.03171612322330475,0.03351016715168953,0.024704046547412872,0.05925558879971504,0.024704046547412872,0.057851411402225494,0.024704046547412872,0.06715256720781326,0.025111574679613113,0.06715256720781326,0.04083068668842316,0.026069164276123047,0.025635890662670135
2020-12-14,0.04585917666554451,0.024727435782551765,0.04991224780678749,0.024727435782551765,0.024727435782551765,0.05449886620044708,0.024727435782551765,0.024727435782551765,0.024727435782551765,0.024727435782551765,0.02508259005844593,0.04163290932774544,0.051259830594062805,0.024727435782551765,0.025321081280708313,0.03193211182951927,0.033484138548374176,0.024727435782551765,0.05921385809779167,0.024727435782551765,0.05769892781972885,0.024727435782551765,0.06721614301204681,0.02505319006741047,0.06721614301204681,0.04078160226345062,0.02623743563890457,0.02559802308678627
2020-12-15,0.04751564562320709,0.025104403495788574,0.048253919929265976,0.025104403495788574,0.025104403495788574,0.05051495134830475,0.025104403495788574,0.025104403495788574,0.025104403495788574,0.025104403495788574,0.025104403495788574,0.04162406921386719,0.050422973930835724,0.025104403495788574,0.025104403495788574,0.034061629325151443,0.03336780518293381,0.025104403495788574,0.05785903334617615,0.025104403495788574,0.055143363773822784,0.025104403495788574,0.06824085116386414,0.025104403495788574,0.06824085116386414,0.0398373007774353,0.0280312430113554,0.02542482689023018
