,account_value,date,daily_return,datadate
411,1004219.069049806,2019-08-21,0.0077373826654274,2019-08-21
412,1003543.6344794934,2019-08-22,-0.000672596837811,2019-08-22
413,982054.8629951184,2019-08-23,-0.0214128920219005,2019-08-23
414,990205.2868232434,2019-08-26,0.0082993569252001,2019-08-26
415,986605.2321357434,2019-08-27,-0.0036356649832174,2019-08-27
416,993334.5045966808,2019-08-28,0.0068206332601443,2019-08-28
417,1004773.6891669934,2019-08-29,0.0115159440423919,2019-08-29
418,1007368.8083076184,2019-08-30,0.0025827897053878,2019-08-30
419,1001563.928424806,2019-09-03,-0.0057624177311631,2019-09-03
420,1012064.6022529308,2019-09-04,0.0104842771690467,2019-09-04
421,1021658.319049806,2019-09-05,0.0094793521831695,2019-09-05
422,1022892.3083076184,2019-09-06,0.0012078296968796,2019-09-06
423,1025052.1559638684,2019-09-09,0.002111510311211,2019-09-09
424,1027678.1344794934,2019-09-10,0.0025617999048601,2019-09-10
425,1034665.6999091808,2019-09-11,0.00679937151064,2019-09-11
426,1037323.2321357434,2019-09-12,0.0025684935982663,2019-09-12
427,1037978.1452216808,2019-09-13,0.0006313490970304,2019-09-13
428,1036685.7545966808,2019-09-16,-0.0012451038886989,2019-09-16
429,1038536.6999091808,2019-09-17,0.0017854449183785,2019-09-17
430,1037580.7536201184,2019-09-18,-0.0009204742491488,2019-09-18
431,1036944.0475654308,2019-09-19,-0.0006136448199005,2019-09-19
432,1035565.4821357434,2019-09-20,-0.0013294501597498,2019-09-20
433,1034896.373737306,2019-09-23,-0.0006461285258925,2019-09-23
434,1027543.819049806,2019-09-24,-0.0071046289020685,2019-09-24
435,1031126.5153388684,2019-09-25,0.0034866603473664,2019-09-25
436,1030425.776081056,2019-09-26,-0.0006795861103253,2019-09-26
437,1025941.7545966808,2019-09-27,-0.0043516200666376,2019-09-27
438,1028529.776081056,2019-09-30,0.002522581299357,2019-09-30
439,1015147.916706056,2019-10-01,-0.0130106679322284,2019-10-01
440,997221.2428779308,2019-10-02,-0.0176591741293163,2019-10-02
441,1003331.0905341808,2019-10-03,,2019-10-03
442,1014847.7321357434,2019-10-04,0.0114784059920149,2019-10-04
443,1010596.776081056,2019-10-07,-0.0041887624321151,2019-10-07
444,995837.1999091808,2019-10-08,-0.0146048122467898,2019-10-08
445,1003756.9499091808,2019-10-09,0.0079528561503048,2019-10-09
446,1009669.2975654308,2019-10-10,0.005890218400764,2019-10-10
447,1022381.971393556,2019-10-11,0.0125909283948502,2019-10-11
448,1019956.6559638684,2019-10-14,-0.0023722204592298,2019-10-14
449,1028632.4606513684,2019-10-15,0.0085060523275877,2019-10-15
450,1027751.5797919934,2019-10-16,-0.0008563611329329,2019-10-16
451,1031254.5045966808,2019-10-17,0.0034083380396228,2019-10-17
452,1028679.8297919934,2019-10-18,-0.0024966434504879,2019-10-18
453,1035155.5153388684,2019-10-21,0.0062951419473096,2019-10-21
454,1033832.2653388684,2019-10-22,-0.0012783103411924,2019-10-22
455,1037192.0797919934,2019-10-23,0.0032498641856797,2019-10-23
456,1037548.428424806,2019-10-24,0.0003435705302377,2019-10-24
457,1039708.276081056,2019-10-25,0.0020816837046624,2019-10-25
458,1042883.2428779308,2019-10-28,0.003053709266259,2019-10-28
459,1044716.0583076184,2019-10-29,0.0017574502632045,2019-10-29
460,1047432.069049806,2019-10-30,0.0025997597343216,2019-10-30
461,1041728.2536201184,2019-10-31,-0.0054455230064339,2019-10-31
462,1051876.5905341809,2019-11-01,0.0097418274668041,2019-11-01
463,1056235.0915107434,2019-11-04,0.0041435478418139,2019-11-04
464,1054982.8952216809,2019-11-05,-0.0011855280127754,2019-11-05
465,1055929.3522529309,2019-11-06,0.0008971302146572,2019-11-06
466,1059403.7321357434,2019-11-07,0.0032903525935703,2019-11-07
467,1060371.4821357434,2019-11-08,0.0009134855491297,2019-11-08
468,1058816.7868232434,2019-11-11,-0.0014661798612016,2019-11-11
469,1058777.2868232434,2019-11-12,-3.730579311889137e-05,2019-11-12
470,1058574.2321357434,2019-11-13,-0.0001917822473405,2019-11-13
471,1059123.2975654309,2019-11-14,0.0005186839174988,2019-11-14
472,1067099.1344794934,2019-11-15,0.0075306028414219,2019-11-15
473,1066376.2536201184,2019-11-18,-0.0006774261509711,2019-11-18
474,1064996.916706056,2019-11-19,-0.0012934805228266,2019-11-19
475,1061279.9821357434,2019-11-20,-0.003490089512943,2019-11-20
476,1060262.471393556,2019-11-21,-0.0009587580650864,2019-11-21
477,1062990.3629951184,2019-11-22,0.0025728455690572,2019-11-22
478,1070253.5797919934,2019-11-25,0.0068328152819843,2019-11-25
479,1072372.3844794934,2019-11-26,0.001979722121473,2019-11-26
480,1076157.2868232434,2019-11-27,0.0035294664414424,2019-11-27
481,1071226.8844794934,2019-11-29,-0.0045814886021952,2019-11-29
482,1063567.819049806,2019-12-02,-0.0071498069556096,2019-12-02
483,1057076.3952216809,2019-12-03,-0.0061034413714439,2019-12-03
484,1064334.9059638684,2019-12-04,0.006866590508499,2019-12-04
485,1066256.9821357434,2019-12-05,0.0018058941420646,2019-12-05
486,1074630.2106513684,2019-12-06,0.0078529178761888,2019-12-06
487,1072005.8522529309,2019-12-09,-0.0024421036859244,2019-12-09
488,1071234.7536201184,2019-12-10,-0.0007193044993103,2019-12-10
489,1073968.971393556,2019-12-11,0.0025523983087716,2019-12-11
490,1083250.6999091809,2019-12-12,0.0086424550083428,2019-12-12
491,1083245.1452216809,2019-12-13,-5.1277949789652055e-06,2019-12-13
492,1090972.178424806,2019-12-16,0.007133226709771,2019-12-16
493,1090987.916706056,2019-12-17,1.442592355815897e-05,2019-12-17
494,1091292.8844794934,2019-12-18,0.0002795335940641,2019-12-18
495,1093857.221393556,2019-12-19,0.0023498154808234,2019-12-19
496,1098406.0475654309,2019-12-20,0.0041585191219744,2019-12-20
497,1099254.526081056,2019-12-23,0.0007724634414618,2019-12-23
498,1098871.3297919934,2019-12-24,-0.0003485965078794,2019-12-24
499,1102448.471393556,2019-12-26,0.0032552870427875,2019-12-26
500,1102742.3297919934,2019-12-27,0.000266550687912,2019-12-27
501,1097371.178424806,2019-12-30,-0.0048707220373055,2019-12-30
502,1100284.6891669934,2019-12-31,0.0026549911274047,2019-12-31
503,1107352.026081056,2020-01-02,0.0064231893651205,2020-01-02
504,1100602.2321357434,2020-01-03,,2020-01-03
505,1102557.4821357434,2020-01-06,0.0017765273801106,2020-01-06
506,1099132.8629951184,2020-01-07,-0.0031060685688615,2020-01-07
507,1101976.0915107434,2020-01-08,0.0025867923809295,2020-01-08
508,1106969.678424806,2020-01-09,0.0045314838974561,2020-01-09
509,1103834.9059638684,2020-01-10,-0.0028318503406509,2020-01-10
510,1110524.678424806,2020-01-13,0.0060604827993693,2020-01-13
511,1110088.5583076184,2020-01-14,-0.0003927153764886,2020-01-14
512,1111360.5045966809,2020-01-15,0.0011458061427114,2020-01-15
513,1118355.9391669934,2020-01-16,0.0062944782915883,2020-01-16
514,1121628.1129951184,2020-01-17,0.0029258787059889,2020-01-17
515,1115843.7545966809,2020-01-21,-0.0051571089663501,2020-01-21
516,1115864.276081056,2020-01-22,1.8391001688655703e-05,2020-01-22
517,1115216.4606513684,2020-01-23,-0.0005805503801614,2020-01-23
518,1105454.4059638684,2020-01-24,-0.0087535066347552,2020-01-24
519,1088953.666706056,2020-01-27,-0.0149266574621186,2020-01-27
520,1097486.5153388684,2020-01-28,0.0078358234089273,2020-01-28
521,1094816.2536201184,2020-01-29,-0.0024330701848537,2020-01-29
522,1096246.971393556,2020-01-30,0.0013068108631988,2020-01-30
523,1076669.166706056,2020-01-31,-0.0178589361689296,2020-01-31
524,1081710.971393556,2020-02-03,0.0046827798579249,2020-02-03
525,1096319.6452216809,2020-02-04,0.0135051545324578,2020-02-04
526,1109119.2653388684,2020-02-05,0.0116750805050103,2020-02-05
527,1109916.3629951184,2020-02-06,0.0007186762336208,2020-02-06
528,1101777.7428779309,2020-02-07,-0.0073326427004151,2020-02-07
529,1105929.2545966809,2020-02-10,0.0037680119657399,2020-02-10
530,1111427.623737306,2020-02-11,0.0049717186861379,2020-02-11
531,1117976.7545966809,2020-02-12,0.0058925392166813,2020-02-12
532,1114979.4606513684,2020-02-13,-0.0026809984491974,2020-02-13
533,1114845.1452216809,2020-02-14,-0.0001204644878471,2020-02-14
534,1110237.069049806,2020-02-18,-0.0041333777983656,2020-02-18
535,1114038.5583076184,2020-02-19,0.0034240338066409,2020-02-19
536,1112012.2545966809,2020-02-20,-0.0018188811292274,2020-02-20
537,1105241.9391669934,2020-02-21,-0.0060883460606673,2020-02-21
538,1070350.7868232434,2020-02-24,-0.0315687915082619,2020-02-24
539,1069281.5913339856,2020-02-25,-0.0009989206365056,2020-02-25
540,1069281.5913339856,2020-02-26,0.0,2020-02-26
541,1027717.5739033216,2020-02-27,-0.038870974463154,2020-02-27
542,1026690.1116137708,2020-02-28,-0.0009997516006741,2020-02-28
543,1061572.397296144,2020-03-02,0.033975476424473,2020-03-02
544,1060513.3182907728,2020-03-03,-0.0009976512276209,2020-03-03
545,1097860.9460822768,2020-03-04,0.03521655706474,2020-03-04
546,1096764.8487297378,2020-03-05,-0.000998393609364,2020-03-05
547,1074582.8981418472,2020-03-06,-0.0202248919753231,2020-03-06
548,1073508.601504152,2020-03-09,-0.0009997336078518,2020-03-09
549,1073508.601504152,2020-03-10,0.0,2020-03-10
550,1073508.601504152,2020-03-11,0.0,2020-03-11
551,1073508.601504152,2020-03-12,0.0,2020-03-12
552,1073508.601504152,2020-03-13,0.0,2020-03-13
553,1073508.601504152,2020-03-16,0.0,2020-03-16
554,1073508.601504152,2020-03-17,0.0,2020-03-17
555,1073508.601504152,2020-03-18,0.0,2020-03-18
556,1073508.601504152,2020-03-19,0.0,2020-03-19
557,1073508.601504152,2020-03-20,0.0,2020-03-20
558,1073508.601504152,2020-03-23,0.0,2020-03-23
559,1073508.601504152,2020-03-24,0.0,2020-03-24
560,1073508.601504152,2020-03-25,0.0,2020-03-25
561,1073508.601504152,2020-03-26,0.0,2020-03-26
562,1036010.5202189956,2020-03-27,-0.0349303966755512,2020-03-27
563,1061091.6002971206,2020-03-30,0.0242092909180335,2020-03-30
564,1048527.173051027,2020-03-31,-0.0118410392114831,2020-03-31
565,999056.1486369644,2020-04-01,-0.0471814423942019,2020-04-01
566,1020127.8009807144,2020-04-02,0.0210915596410656,2020-04-02
567,1000318.678910402,2020-04-03,,2020-04-03
568,1070207.1228313006,2020-04-06,0.0698661790430872,2020-04-06
569,1067159.6665651873,2020-04-07,-0.002847538762451,2020-04-07
570,1096942.9673464373,2020-04-08,0.0279089453194121,2020-04-08
571,1107354.3540651873,2020-04-09,0.009491274413232,2020-04-09
572,1106248.8547702653,2020-04-13,-0.0009983247827252,2020-04-13
573,1106248.8547702653,2020-04-14,0.0,2020-04-14
574,1087307.631059816,2020-04-15,-0.0171220278590775,2020-04-15
575,1102666.6022512224,2020-04-16,0.0141256906073909,2020-04-16
576,1121120.422807863,2020-04-17,0.0167356302611914,2020-04-17
577,1107604.8918020036,2020-04-20,-0.0120553784686301,2020-04-20
578,1070147.504839113,2020-04-21,-0.03381836541183,2020-04-21
579,1098947.196245363,2020-04-22,0.0269118895068394,2020-04-22
580,1098749.8170949724,2020-04-23,-0.0001796074925756,2020-04-23
581,1116192.4250051286,2020-04-24,0.015874958647341,2020-04-24
582,1129471.346635988,2020-04-27,0.0118966240348732,2020-04-27
583,1115885.3600637224,2020-04-28,-0.0120286243761119,2020-04-28
584,1153357.99971216,2020-04-29,0.0335810836753853,2020-04-29
585,1148431.8571340349,2020-04-30,-0.004271130541735,2020-04-30
586,1112698.8188039567,2020-05-01,-0.0311146352376984,2020-05-01
587,1124345.4679738786,2020-05-04,0.0104670275308109,2020-05-04
588,1136473.7792531757,2020-05-05,0.0107869970794232,2020-05-05
589,1139218.9506398942,2020-05-06,0.0024155166945627,2020-05-06
590,1154662.5331594257,2020-05-07,0.0135562900449088,2020-05-07
591,1173154.8483449724,2020-05-08,0.0160153418461994,2020-05-08
592,1180291.5019094257,2020-05-11,0.0060833005758116,2020-05-11
593,1155966.2836477067,2020-05-12,-0.0206095004686269,2020-05-12
594,1137567.6049367692,2020-05-13,-0.0159162762540786,2020-05-13
595,1148515.0854055192,2020-05-14,0.0096235866960703,2020-05-14
596,1156595.865434816,2020-05-15,0.0070358501442266,2020-05-15
597,1186651.6027395036,2020-05-18,0.0259863779587248,2020-05-18
598,1178922.2284719257,2020-05-19,-0.0065136003269485,2020-05-19
599,1202321.939653566,2020-05-20,0.0198483925542487,2020-05-20
600,1191175.99189966,2020-05-21,-0.0092703521297446,2020-05-21
601,1195764.642778566,2020-05-22,0.0038522022859008,2020-05-22
602,1200560.1171438005,2020-05-26,0.0040103831420297,2020-05-26
603,1211722.2074758315,2020-05-27,0.0092974022480327,2020-05-27
604,1206815.604448488,2020-05-28,-0.0040492804349644,2020-05-28
605,1220201.219682863,2020-05-29,0.0110916822628359,2020-05-29
606,1227435.561479738,2020-06-01,0.0059288104946781,2020-06-01
607,1235301.5871145036,2020-06-02,0.0064085039423842,2020-06-02
608,1246497.0688039567,2020-06-03,0.0090629541856286,2020-06-03
609,1238850.7284719257,2020-06-04,-0.0061342625854452,2020-06-04
610,1265938.3844777849,2020-06-05,0.0218651491929708,2020-06-05
611,1280428.3131887224,2020-06-08,0.0114459983902888,2020-06-08
612,1281084.6266652849,2020-06-09,0.0005125733864226,2020-06-09
613,1286228.0241262224,2020-06-10,0.0040148772016146,2020-06-10
614,1216730.5683156757,2020-06-11,-0.0540319869470724,2020-06-11
615,1229828.164995363,2020-06-12,0.0107645825795423,2020-06-12
616,1245799.0836965349,2020-06-15,0.0129863009774475,2020-06-15
617,1267959.4835988786,2020-06-16,0.0177881009806086,2020-06-16
618,1268424.2492238786,2020-06-17,0.0003665461168214,2020-06-17
619,1271840.8610402849,2020-06-18,0.0026935875898752,2020-06-18
620,1270581.4835988786,2020-06-19,-0.0009902004881146,2020-06-19
621,1283408.209184816,2020-06-22,0.0100951617440592,2020-06-22
622,1292092.4379445815,2020-06-23,0.0067665367087541,2020-06-23
623,1262666.9818898942,2020-06-24,-0.0227734914241093,2020-06-24
624,1276425.25361841,2020-06-25,0.0108961998102801,2020-06-25
625,1243798.0397512224,2020-06-26,-0.0255613979547144,2020-06-26
626,1259424.0109426286,2020-06-29,0.0125631096785872,2020-06-29
627,1282073.3793508315,2020-06-30,0.0179839102728007,2020-06-30
628,1293045.150591066,2020-07-01,0.008557834065465,2020-07-01
629,1299604.49189966,2020-07-02,0.0050727859778101,2020-07-02
630,1326630.7292043474,2020-07-06,,2020-07-06
631,1318767.8106252458,2020-07-07,-0.0059269836029031,2020-07-07
632,1326702.808531496,2020-07-08,0.0060169787602626,2020-07-08
633,1321960.5062681905,2020-07-09,-0.0035745023171803,2020-07-09
634,1337843.588097048,2020-07-10,0.0120147929938501,2020-07-10
635,1327469.5738603538,2020-07-13,-0.0077542803426297,2020-07-13
636,1337971.602106081,2020-07-14,0.00791131371485,2020-07-14
637,1336633.7957042258,2020-07-15,-0.0009998765293297,2020-07-15
638,1336633.7957042258,2020-07-16,0.0,2020-07-16
639,1340661.5365189232,2020-07-17,0.0030133465333901,2020-07-17
640,1341740.3707503686,2020-07-20,0.0008047029037967,2020-07-20
641,1350750.0926490503,2020-07-21,0.0067149517858235,2020-07-21
642,1353166.4361507597,2020-07-22,0.0017888901247233,2020-07-22
643,1335125.3488001735,2020-07-23,-0.0133324969261768,2020-07-23
644,1328801.924448611,2020-07-24,-0.0047362027522325,2020-07-24
645,1342687.2673751249,2020-07-27,0.0104495204823515,2020-07-27
646,1334332.478983401,2020-07-28,-0.0062224380872074,2020-07-28
647,1350781.2412734402,2020-07-29,0.0123273341158349,2020-07-29
648,1345333.6356381865,2020-07-30,-0.004032929588301,2020-07-30
649,1355642.2962827175,2020-07-31,0.0076625309673767,2020-07-31
650,1365367.152239749,2020-08-03,0.0071736150337722,2020-08-03
651,1370293.7118100617,2020-08-04,0.0036082306229727,2020-08-04
652,1379095.3558530302,2020-08-05,0.0064231806415737,2020-08-05
653,1387950.771380374,2020-08-06,0.0064211771069784,2020-08-06
654,1388828.499895999,2020-08-07,0.0006323916767969,2020-08-07
655,1392633.1356381865,2020-08-10,0.0027394568461638,2020-08-10
656,1381546.2035092802,2020-08-11,-0.0079611290620523,2020-08-11
657,1400863.5081967802,2020-08-12,0.0139823804939942,2020-08-12
658,1397998.5594663117,2020-08-13,-0.0020451305310654,2020-08-13
659,1397758.5081967802,2020-08-14,-0.0001717106701618,2020-08-14
660,1401542.423724124,2020-08-17,0.0027071310996527,2020-08-17
661,1404767.499895999,2020-08-18,0.0023010906536138,2020-08-18
662,1398586.5081967802,2020-08-19,-0.0044000104641347,2020-08-19
663,1402999.7118100617,2020-08-20,0.0031554741786914,2020-08-20
664,1407822.771380374,2020-08-21,0.003437676807567,2020-08-21
665,1421948.499895999,2020-08-24,0.0100337406119483,2020-08-24
666,1427057.2962827175,2020-08-25,0.0035928139360126,2020-08-25
667,1441592.7796811552,2020-08-26,0.0101856340570909,2020-08-26
668,1444002.2879819365,2020-08-27,0.0016714208996762,2020-08-27
669,1453714.7118100617,2020-08-28,0.0067260446253853,2020-08-28
670,1450526.9320249052,2020-08-31,-0.0021928510176436,2020-08-31
671,1461431.6273374052,2020-09-01,0.0075177475658982,2020-09-01
672,1483866.3641538117,2020-09-02,0.0153512052132609,2020-09-02
673,1431793.4320249052,2020-09-03,-0.0350927370461701,2020-09-03
674,1420159.9915952175,2020-09-04,-0.008125082969011,2020-09-04
675,1380780.3641538117,2020-09-08,-0.0277290077698727,2020-09-08
676,1408567.9915952175,2020-09-09,0.0201245818399478,2020-09-09
677,1383823.2035092802,2020-09-10,-0.0175673366380516,2020-09-10
678,1384560.1356381865,2020-09-11,0.0005325334385473,2020-09-11
679,1402184.1439389675,2020-09-14,0.0127289583508467,2020-09-14
680,1409495.347552249,2020-09-15,0.0052141536793754,2020-09-15
681,1402991.423724124,2020-09-16,-0.0046143634595317,2020-09-16
682,1391200.7118100617,2020-09-17,-0.0084039800348636,2020-09-17
683,1375659.1356381865,2020-09-18,-0.0111713400086276,2020-09-18
684,1359757.4320249052,2020-09-21,-0.0115593341412327,2020-09-21
685,1358399.0731606474,2020-09-22,-0.0009989714578981,2020-09-22
686,1358399.0731606474,2020-09-23,0.0,2020-09-23
687,1359439.471529788,2020-09-24,0.0007659003820725,2020-09-24
688,1366356.1976289093,2020-09-25,0.0050879250190798,2020-09-25
689,1391353.2722884552,2020-09-28,0.0182946984855956,2020-09-28
690,1386354.9851217072,2020-09-29,-0.0035923925765646,2020-09-29
691,1398471.0370284456,2020-09-30,0.0087395018135811,2020-09-30
692,1404300.710520633,2020-10-01,0.0041686050964448,2020-10-01
693,1395088.878489383,2020-10-02,,2020-10-02
694,1420995.5509591098,2020-10-05,0.0185699082468342,2020-10-05
695,1400728.1554220004,2020-10-06,-0.0142628142103821,2020-10-06
696,1426311.1569796177,2020-10-07,0.0182640731954943,2020-10-07
697,1433065.5983858677,2020-10-08,0.0047356016064217,2020-10-08
698,1449002.9157686802,2020-10-09,0.0111211359764433,2020-10-09
699,1477857.9460421177,2020-10-12,0.019913714430402,2020-10-12
700,1474151.065182743,2020-10-13,-0.0025082795469635,2020-10-13
701,1463433.182370243,2020-10-14,-0.0072705457843774,2020-10-14
702,1458543.1599093052,2020-10-15,-0.0033414729964079,2020-10-15
703,1456937.2770968052,2020-10-16,-0.0011010183700014,2020-10-16
704,1433959.7224093052,2020-10-19,-0.0157711351399332,2020-10-19
705,1439008.6569796177,2020-10-20,0.0035209737703296,2020-10-20
706,1434703.8044405552,2020-10-21,-0.0029915404040015,2020-10-21
707,1439071.5866671177,2020-10-22,0.0030443790648939,2020-10-22
708,1442102.5114718052,2020-10-23,0.0021061668041872,2020-10-23
709,1415334.0837374302,2020-10-26,-0.0185620838473231,2020-10-26
710,1417566.791745243,2020-10-27,0.0015775130645596,2020-10-27
711,1366133.9099093052,2020-10-28,-0.0362825103800686,2020-10-28
712,1383499.369870243,2020-10-29,0.0127113892971812,2020-10-29
713,1358079.7038546177,2020-10-30,-0.0183734568798604,2020-10-30
714,1369098.0759249302,2020-11-02,0.0081131998652503,2020-11-02
715,1395378.3874483677,2020-11-03,0.0191953461812317,2020-11-03
716,1437335.5388155552,2020-11-04,0.0300686550290574,2020-11-04
717,1471470.772213993,2020-11-05,0.0237489663871852,2020-11-05
718,1470692.4890108677,2020-11-06,-0.0005289151628571,2020-11-06
719,1469819.8181124302,2020-11-09,-0.0005933741451447,2020-11-09
720,1461016.6013155552,2020-11-10,-0.0059893169818462,2020-11-10
721,1479923.9421358677,2020-11-11,0.0129412224359994,2020-11-11
722,1468149.3991671177,2020-11-12,-0.0079561811479018,2020-11-12
723,1484878.4060030552,2020-11-13,0.0113946215864868,2020-11-13
724,1500750.8044405552,2020-11-16,0.0106893590568299,2020-11-16
725,1495852.7038546177,2020-11-17,-0.0032637667569089,2020-11-17
726,1481876.459713993,2020-11-18,-0.0093433291290044,2020-11-18
727,1491196.3981905552,2020-11-19,0.0062892816843593,2020-11-19
728,1483332.2087374302,2020-11-20,-0.0052737449357224,2020-11-20
729,1491034.4157686802,2020-11-23,0.0051925030589108,2020-11-23
730,1511730.2106905552,2020-11-24,0.0138801591049833,2020-11-24
731,1513557.787838993,2020-11-25,0.001208930757296,2020-11-25
732,1523452.346432743,2020-11-27,0.0065372849806264,2020-11-27
733,1518242.8835421177,2020-11-30,-0.0034195115474555,2020-11-30
734,1534371.3513155552,2020-12-01,0.0106231143569131,2020-12-01
735,1534912.6872530552,2020-12-02,0.0003528063379414,2020-12-02
736,1538678.299557743,2020-12-03,0.0024533071724273,2020-12-03
737,1550132.0983858677,2020-12-04,0.0074439204292522,2020-12-04
738,1552232.8337374302,2020-12-07,0.0013551976336403,2020-12-07
739,1559216.3991671177,2020-12-08,0.0044990450387991,2020-12-08
740,1537193.1989718052,2020-12-09,-0.0141245308906938,2020-12-09
741,1541560.1638155552,2020-12-10,0.0028408692197383,2020-12-10
742,1540042.0485811802,2020-12-11,-0.0009847914275479,2020-12-11
743,1542060.2399874302,2020-12-14,0.0013104781185093,2020-12-14
744,1560668.7770968052,2020-12-15,0.0120673217730629,2020-12-15
745,1565147.5231905552,2020-12-16,0.0028697608099019,2020-12-16
746,1576522.0788546177,2020-12-17,0.0072674016318126,2020-12-17
747,1573652.5075655552,2020-12-18,-0.0018201909935491,2020-12-18
748,1573199.311276493,2020-12-21,-0.0002879900657125,2020-12-21
749,1575211.572995243,2020-12-22,0.0012790888632649,2020-12-22
750,1574099.8239718052,2020-12-23,-0.0007057775872757,2020-12-23
751,1578080.9577608677,2020-12-24,0.0025291495040111,2020-12-24
752,1589409.908932743,2020-12-28,0.0071789416862044,2020-12-28
753,1584165.1794405552,2020-12-29,-0.0032997966495057,2020-12-29
754,1587063.0827608677,2020-12-30,0.001829293660738,2020-12-30
755,1591927.9841280552,2020-12-31,0.003065348454029,2020-12-31
756,1569668.0602999302,2021-01-04,,2021-01-04
757,1584977.251705692,2021-01-05,0.0097531394012289,2021-01-05
758,1584492.7246220738,2021-01-06,-0.0003056997083691,2021-01-06
759,1623711.2580693394,2021-01-07,0.0247514758747913,2021-01-07
760,1637709.0300419957,2021-01-08,0.0086208504763958,2021-01-08
761,1619763.905530277,2021-01-11,-0.0109574559232042,2021-01-11
762,1627383.8505986363,2021-01-12,0.0047043553954642,2021-01-12
763,1631873.0764287144,2021-01-13,0.0027585537538834,2021-01-13
764,1634492.93018848,2021-01-14,0.001605427405849,2021-01-14
765,1618918.6833623082,2021-01-15,-0.0095284883394239,2021-01-15
766,1643198.0236943394,2021-01-19,0.0149972574790513,2021-01-19
767,1672243.1201298863,2021-01-20,0.017675956285686,2021-01-20
768,1678259.1972783238,2021-01-21,0.0035976091490632,2021-01-21
769,1682332.682874027,2021-01-22,0.0024272088616044,2021-01-22
770,1691814.705579105,2021-01-25,0.0056362352117413,2021-01-25
771,1689387.7927373082,2021-01-26,-0.0014345027465441,2021-01-26
772,1646840.9411748082,2021-01-27,-0.0251847750678733,2021-01-27
773,1653818.4060185582,2021-01-28,0.0042368784193405,2021-01-28
774,1621709.6838505894,2021-01-29,-0.0194149019330774,2021-01-29
775,1662945.7214482457,2021-02-01,0.0254275090099636,2021-02-01
776,1688113.19190723,2021-02-02,0.0151342705503738,2021-02-02
777,1688705.5075810582,2021-02-03,0.0003508743825162,2021-02-03
778,1711077.8457158238,2021-02-04,0.0132482176639621,2021-02-04
779,1722684.2050908238,2021-02-05,0.0067830691654735,2021-02-05
780,1742568.331311527,2021-02-08,0.0115425254158261,2021-02-08
781,1745668.1093876988,2021-02-09,0.0017788559682125,2021-02-09
782,1740197.19190723,2021-02-10,-0.0031339963484741,2021-02-10
783,1746237.9245732457,2021-02-11,0.0034712920432855,2021-02-11
784,1754173.5896123082,2021-02-12,0.0045444351696817,2021-02-12
785,1747329.3674443394,2021-02-16,-0.0039016789492773,2021-02-16
786,1736777.5544560582,2021-02-17,-0.0060388231233785,2021-02-17
787,1722153.7854130894,2021-02-18,-0.0084200587492903,2021-02-18
788,1728014.84815723,2021-02-19,0.0034033329623548,2021-02-19
789,1689564.9441044957,2021-02-22,-0.0222509106873344,2021-02-22
790,1680241.4253056676,2021-02-23,-0.005518295601102,2021-02-23
791,1699940.5869267613,2021-02-24,0.0117240066364332,2021-02-24
792,1639753.0566533238,2021-02-25,-0.0354056669605421,2021-02-25
793,1647717.3010380894,2021-02-26,0.004856977916553,2021-02-26
794,1698038.4636357457,2021-03-01,0.0305399248802893,2021-03-01
795,1668769.323499027,2021-03-02,-0.0172370301165317,2021-03-02
796,1627381.2822392613,2021-03-03,-0.0248015352852869,2021-03-03
797,1591611.1308720738,2021-03-04,-0.0219801909715762,2021-03-04
798,1617426.9365361363,2021-03-05,0.016219920282863,2021-03-05
799,1584927.7631962926,2021-03-08,-0.0200931322495738,2021-03-08
800,1639361.1479619176,2021-03-09,0.0343443947602066,2021-03-09
801,1642924.809827152,2021-03-10,0.002173811346978,2021-03-10
802,1683886.3838017613,2021-03-11,0.0249321050662805,2021-03-11
803,1676814.2002080113,2021-03-12,-0.0041999173232715,2021-03-12
804,1692663.3261845738,2021-03-15,0.0094519273361333,2021-03-15
805,1689838.604016605,2021-03-16,-0.0016688033138497,2021-03-16
806,1697334.4885380894,2021-03-17,0.0044358582551418,2021-03-17
807,1646210.438733402,2021-03-18,-0.0301201973741312,2021-03-18
808,1658925.9885380894,2021-03-19,0.0077241338686144,2021-03-19
809,1674362.661389652,2021-03-22,0.0093052209430788,2021-03-22
810,1649983.79346973,2021-03-23,-0.0145600881350808,2021-03-23
811,1616082.842297855,2021-03-24,-0.0205462328212236,2021-03-24
812,1622722.0263798863,2021-03-25,0.0041081953896566,2021-03-25
813,1643989.8569462926,2021-03-26,0.0131062684924863,2021-03-26
814,1629106.403577152,2021-03-29,-0.0090532513362258,2021-03-29
815,1631315.3752568394,2021-03-30,0.0013559407015018,2021-03-30
816,1655571.982922855,2021-03-31,0.0148693551436653,2021-03-31
817,1684133.2963994176,2021-04-01,0.017251628906004,2021-04-01
818,1709595.0705693394,2021-04-05,0.0151186216817622,2021-04-05
819,1708236.6557744176,2021-04-06,,2021-04-06
820,1701031.587547367,2021-04-07,-0.0042178396082855,2021-04-07
821,1705931.167622318,2021-04-08,0.0028803580784855,2021-04-08
822,1713432.5260207555,2021-04-09,0.0043972221979464,2021-04-09
823,1715688.329731693,2021-04-12,0.0013165407313566,2021-04-12
824,1714084.0768020055,2021-04-13,-0.0009350491589217,2021-04-13
825,1718112.8756301303,2021-04-14,0.0023504091092436,2021-04-14
