account_value,date,daily_return
1326630.7292043474,2020-07-06,
1318767.8106252458,2020-07-07,-0.005926983602903113
1326702.808531496,2020-07-08,0.006016978760262637
1321960.5062681905,2020-07-09,-0.0035745023171803725
1337843.588097048,2020-07-10,0.01201479299385011
1327469.5738603538,2020-07-13,-0.007754280342629705
1337971.6021060813,2020-07-14,0.007911313714850099
1336633.7957042258,2020-07-15,-0.0009998765293297573
1336633.7957042258,2020-07-16,0.0
1340661.5365189232,2020-07-17,0.0030133465333901377
1341740.3707503686,2020-07-20,0.0008047029037967501
1350750.0926490503,2020-07-21,0.006714951785823597
1353166.4361507595,2020-07-22,0.0017888901247233857
1335125.3488001737,2020-07-23,-0.013332496926176884
1328801.924448611,2020-07-24,-0.004736202752232521
1342687.2673751249,2020-07-27,0.010449520482351593
1334332.4789834013,2020-07-28,-0.00622243808720746
1350781.2412734402,2020-07-29,0.012327334115834976
1345333.6356381865,2020-07-30,-0.004032929588301037
1355642.2962827177,2020-07-31,0.0076625309673767905
1365367.152239749,2020-08-03,0.007173615033772229
1370293.7118100615,2020-08-04,0.0036082306229727745
1379095.3558530302,2020-08-05,0.006423180641573767
1387950.771380374,2020-08-06,0.006421177106978426
1388828.499895999,2020-08-07,0.0006323916767969617
1392633.1356381865,2020-08-10,0.0027394568461638347
1381546.2035092802,2020-08-11,-0.007961129062052374
1400863.5081967802,2020-08-12,0.013982380493994251
1397998.5594663115,2020-08-13,-0.0020451305310654755
1397758.5081967802,2020-08-14,-0.00017171067016186203
1401542.423724124,2020-08-17,0.0027071310996527043
1404767.499895999,2020-08-18,0.0023010906536138354
1398586.5081967802,2020-08-19,-0.00440001046413474
1402999.7118100615,2020-08-20,0.003155474178691442
1407822.771380374,2020-08-21,0.003437676807567014
1421948.499895999,2020-08-24,0.010033740611948394
1427057.2962827177,2020-08-25,0.0035928139360126288
1441592.7796811552,2020-08-26,0.010185634057090942
1444002.2879819365,2020-08-27,0.0016714208996762014
1453714.7118100615,2020-08-28,0.006726044625385397
1450526.9320249052,2020-08-31,-0.00219285101764366
1461431.6273374052,2020-09-01,0.007517747565898292
1483866.3641538115,2020-09-02,0.015351205213260943
1431793.4320249052,2020-09-03,-0.03509273704617011
1420159.9915952177,2020-09-04,-0.008125082969011044
1380780.3641538115,2020-09-08,-0.02772900776987275
1408567.9915952177,2020-09-09,0.020124581839947808
1383823.2035092802,2020-09-10,-0.017567336638051656
1384560.1356381865,2020-09-11,0.0005325334385473113
1402184.1439389677,2020-09-14,0.012728958350846753
1409495.347552249,2020-09-15,0.0052141536793754995
1402991.423724124,2020-09-16,-0.004614363459531701
1391200.7118100615,2020-09-17,-0.008403980034863645
1375659.1356381865,2020-09-18,-0.011171340008627628
1359757.4320249052,2020-09-21,-0.01155933414123278
1358399.0731606474,2020-09-22,-0.000998971457898179
1358399.0731606474,2020-09-23,0.0
1359439.471529788,2020-09-24,0.0007659003820725818
1366356.1976289093,2020-09-25,0.005087925019079842
1391353.2722884552,2020-09-28,0.018294698485595617
1386354.9851217072,2020-09-29,-0.003592392576564629
1398471.0370284456,2020-09-30,0.008739501813581185
1404300.710520633,2020-10-01,0.0041686050964448995
