account_value,date,daily_return
998768.1229930422,2018-07-03,
1007726.0998956303,2018-07-05,0.008969025639047556
1019555.552495728,2018-07-06,0.011738757784801823
1028753.9600885015,2018-07-09,0.009021977831670913
1029485.0799429936,2018-07-10,0.0007106848506608365
1023383.2627409672,2018-07-11,-0.0059270574395932085
1036903.3481789555,2018-07-12,0.013211165288923077
1037605.1319255376,2018-07-13,0.0006768072914553613
1035462.6653728032,2018-07-16,-0.0020648187704686016
1041488.1502360845,2018-07-17,0.005819123242953195
1041815.4620036626,2018-07-18,0.00031427315568000047
1037780.1409587407,2018-07-19,-0.0038733549194605033
1037147.6819743657,2018-07-20,-0.0006094344644046457
1039595.4424724126,2018-07-23,0.0023600886745340777
1040452.6862773442,2018-07-24,0.0008245936543285204
1051924.0319804691,2018-07-25,0.011025341040896697
1043201.9186992192,2018-07-26,-0.008291580966002465
1029442.249658936,2018-07-27,-0.013189842535412777
1016239.966455811,2018-07-30,-0.012824695321664747
1021626.1016020513,2018-07-31,0.0053000623120784685
1025337.2558989263,2018-08-01,0.003632595419258866
1036365.3437895513,2018-08-02,0.01075557123003068
1038128.5430083013,2018-08-03,0.0017013297765271496
1043874.8420202641,2018-08-06,0.0055352480679427
1047298.1520788579,2018-08-07,0.003279425770974953
1047610.6856350102,2018-08-08,0.00029841889392434595
1047642.9002539067,2018-08-09,3.075056348533778e-05
1040544.5601660161,2018-08-10,-0.006775533997481653
1037649.4074851079,2018-08-13,-0.0027823437762687364
1044175.7588410649,2018-08-14,0.006289553397206271
1032259.5025874028,2018-08-15,-0.011412117311445646
1038026.3113937993,2018-08-16,0.0055865882483441265
1039731.627311768,2018-08-17,0.0016428445977241246
1040732.7967453618,2018-08-20,0.0009629113968403491
1045477.0283994145,2018-08-21,0.004558549196190587
1048502.6185644536,2018-08-22,0.002893980530276341
1046885.2670019536,2018-08-23,-0.0015425345953969938
1055398.2408608403,2018-08-24,0.008131716174845094
1065042.886856934,2018-08-27,0.009138394989389953
1066523.0572670903,2018-08-28,0.0013897754056875211
1076061.7430051274,2018-08-29,0.00894372200679805
1072883.3777932134,2018-08-30,-0.0029537015255628463
1075226.8790070806,2018-08-31,0.0021843019123732876
1073043.5352570806,2018-09-04,-0.0020305888855906007
1061999.778429688,2018-09-05,-0.010291993255191367
1053690.5897089848,2018-09-06,-0.007824096472966668
1050949.028065186,2018-09-07,-0.002601865927791991
1053164.7713828129,2018-09-10,0.00210832614946721
1059335.2544116215,2018-09-11,0.005858991106117983
1057352.4077652593,2018-09-12,-0.0018717838739951143
1065000.9813719487,2018-09-13,0.007233703305083328
1064625.1546252447,2018-09-14,-0.0003528886388629582
1050891.4990673834,2018-09-17,-0.012899991605679895
1058809.9188610844,2018-09-18,0.007534954655859627
1058899.8133923344,2018-09-19,8.490148198347924e-05
1069225.9501110844,2018-09-20,0.009751759881483801
1064852.0649267582,2018-09-21,-0.004090702422506531
1064671.0387243656,2018-09-24,-0.00017000126905419854
1065971.3844274906,2018-09-25,0.0012213591389533818
1063440.6092482915,2018-09-26,-0.002374149265327974
1069691.0234274906,2018-09-27,0.005877539492889383
1070303.0739646,2018-09-28,0.0005721750708427287
1070170.5820212406,2018-10-01,-0.00012378918325306465
