account_value,date,daily_return
983567.061957886,2018-04-04,
991690.8593211672,2018-04-05,0.008259525636320042
973859.6337352297,2018-04-06,-0.01798062916314802
976085.858832886,2018-04-09,0.0022859814911082577
991364.5429149172,2018-04-10,0.015653012430996593
988285.2001414797,2018-04-11,-0.0031061659360775984
993740.9833446047,2018-04-12,0.005520454219433812
990670.1737742922,2018-04-13,-0.003090150876113751
997494.3759227297,2018-04-16,0.006888470380044254
1004414.4852977297,2018-04-17,0.0069374921222975505
1006592.556098511,2018-04-18,0.0021684979982499186
1001511.001411011,2018-04-19,-0.005048273660194558
996203.9354930422,2018-04-20,-0.005299059032293885
996224.624457886,2018-04-23,2.076780075510598e-05
988832.5888133547,2018-04-24,-0.007420049116486971
988802.7562938235,2018-04-25,-3.0169434006022122e-05
993952.343207886,2018-04-26,0.0052079010513319535
994522.323676636,2018-04-27,0.0005734484883956892
987841.2894969485,2018-04-30,-0.006717832290569881
987276.2206492922,2018-05-01,-0.0005720239209113798
982757.0707469485,2018-05-02,-0.004577391623361127
980222.3915477297,2018-05-03,-0.0025791513230144503
988903.9276805422,2018-05-04,0.008856700487227975
992036.940864136,2018-05-07,0.0031681673981638347
992814.9926219485,2018-05-08,0.0007842971624976158
1001262.5062938235,2018-05-09,0.008508648373213745
1008637.4188914797,2018-05-10,0.007365613464299647
1010935.2602000735,2018-05-11,0.0022781638530910975
1010972.550239136,2018-05-14,3.6886673687730465e-05
1006464.4345164797,2018-05-15,-0.00445918706852122
1010699.3222117922,2018-05-16,0.00420768737580568
1011841.4950633547,2018-05-17,0.0011300817428698817
1009940.2909617922,2018-05-18,-0.0018789544714643558
1016775.9144969485,2018-05-21,0.006768344224237666
1013074.620551636,2018-05-22,-0.0036402258280712196
1011824.6200633547,2018-05-23,-0.0012338681306620636
1008801.2313914797,2018-05-24,-0.0029880560444216497
1004606.159614136,2018-05-25,-0.004158472102137822
991552.3964305422,2018-05-29,-0.012993911154802862
1006142.112739136,2018-05-30,0.014714014469749515
998167.5712352297,2018-05-31,-0.00792585997836448
1005900.349067261,2018-06-01,0.007746973609312979
1009994.7655711672,2018-06-04,0.004070399724687368
1010148.3090281985,2018-06-05,0.00015202401266356524
1019220.6820750735,2018-06-06,0.008981228761945736
1019026.3075633547,2018-06-07,-0.00019070895551587252
1022384.3852000735,2018-06-08,0.0032953787471379226
1024260.528754761,2018-06-11,0.001835066714482636
1024257.888129761,2018-06-12,-2.578079429826907e-06
1019762.6527781985,2018-06-13,-0.00438877298740703
1019754.985786011,2018-06-14,-7.518408491002937e-06
1017196.8358836672,2018-06-15,-0.002508592689421385
1016335.8339305422,2018-06-18,-0.0008464457642330947
1011816.5316844485,2018-06-19,-0.0044466623090676505
1013870.6000438235,2018-06-20,0.0020300798564294453
1006156.392036011,2018-06-21,-0.007608671173105375
1011035.6918406985,2018-06-22,0.004849444721823026
997641.8207469485,2018-06-25,-0.013247673847562202
1000684.155707886,2018-06-26,0.00304952629056765
991259.9516063235,2018-06-27,-0.009417760886696325
995993.6288524172,2018-06-28,0.004775414600804551
997671.0302196047,2018-06-29,0.0016841486919150217
997698.2074656985,2018-07-02,2.724068883486197e-05
