account_value,date,daily_return
1000000.0,2018-01-02,
1000465.8483764649,2018-01-03,0.00046584837646501676
1000786.3796295167,2018-01-04,0.00032038200361550473
1005357.4045279543,2018-01-05,0.00456743316203978
1006751.3355914308,2018-01-08,0.0013865030059940775
1006088.3266290284,2018-01-09,-0.0006585627840393071
1005439.0508814699,2018-01-10,-0.0006453466662653673
1018886.003848755,2018-01-11,0.01337420995881966
1023650.3327061769,2018-01-12,0.004676017571568325
1015136.5628865969,2018-01-16,-0.008317068385131576
1024986.2254046632,2018-01-17,0.009702795543151677
1022630.0475755618,2018-01-18,-0.0022987409691005434
1028748.16659314,2018-01-19,0.005982729562937106
1037726.9014121097,2018-01-22,0.008727825828068525
1043819.8754656985,2018-01-23,0.005871461986094451
1038358.0545487064,2018-01-24,-0.00523253201569418
1038585.6160721439,2018-01-25,0.0002191551579349138
1051247.6287674564,2018-01-26,0.012191592584537503
1045560.167313843,2018-01-29,-0.005410201457749508
1035920.294266968,2018-01-30,-0.0092198166573626
1037379.2114470218,2018-01-31,0.0014083295675619834
1033561.2730451664,2018-02-01,-0.0036803691068089117
1013418.8291975101,2018-02-02,-0.019488388712853855
1012412.3371203617,2018-02-05,-0.0009931649661033548
1012412.3371203617,2018-02-06,0.0
1012412.3371203617,2018-02-07,0.0
978230.1080622564,2018-02-08,-0.03376314946470427
977251.9439411625,2018-02-09,-0.000999932544533344
977251.9439411625,2018-02-12,0.0
977840.1575456548,2018-02-13,0.0006019057911719194
991572.0255100102,2018-02-14,0.014043059960660464
1004234.0671190191,2018-02-15,0.012769664011544002
1003539.9107047124,2018-02-16,-0.0006912297013564883
1001510.7831729741,2018-02-20,-0.002021969938707624
999715.2617279058,2018-02-21,-0.0017928128935165155
998578.6071868902,2018-02-22,-0.0011369782822471253
1015547.2068587652,2018-02-23,0.016992753048933773
1026610.9655174566,2018-02-26,0.01089438145658761
1013758.8634666754,2018-02-27,-0.012518960426555759
1005638.7927869878,2018-02-28,-0.008009864053784899
992266.0140052496,2018-03-01,-0.013297795269688661
1001223.2863453375,2018-03-02,0.009027087710010484
1011720.4035328375,2018-03-05,0.010484291896382558
1016764.476775025,2018-03-06,0.0049856395349683336
1019332.1344898688,2018-03-07,0.0025253220126137954
1023588.7277515875,2018-03-08,0.004175864880242353
1041867.4176929938,2018-03-09,0.017857455290228863
1044410.4450367438,2018-03-12,0.00244083584971011
1034198.027556275,2018-03-13,-0.009778164828780023
1031235.3122242438,2018-03-14,-0.0028647466472470073
1029989.5685719,2018-03-15,-0.0012080110500258812
1030384.066618775,2018-03-16,0.00038301169148935443
1012038.3185719,2018-03-19,-0.017804766825516793
1015047.3234547125,2018-03-20,0.0029732124047028297
1012522.3468922125,2018-03-21,-0.0024875456583701716
987288.4538258063,2018-03-22,-0.024921813472915333
964109.7560719,2018-03-23,-0.023477128355028687
994500.5954605718,2018-03-26,0.03152217804795798
966976.5701905523,2018-03-27,-0.027676228044159812
963430.0575611579,2018-03-28,-0.003667630363262675
975357.082804566,2018-03-29,0.012379752063788052
965441.965330567,2018-04-02,-0.010165628208172572
974802.2559838874,2018-04-03,0.009695342640420046
