account_value,date,daily_return
1569668.0602999302,2021-01-04,
1584977.251705692,2021-01-05,0.009753139401228905
1584492.7246220738,2021-01-06,-0.00030569970836913374
1623711.2580693394,2021-01-07,0.024751475874791318
1637709.0300419957,2021-01-08,0.008620850476395825
1619763.905530277,2021-01-11,-0.010957455923204296
1627383.8505986363,2021-01-12,0.00470435539546421
1631873.0764287144,2021-01-13,0.0027585537538834526
1634492.93018848,2021-01-14,0.0016054274058490137
1618918.6833623082,2021-01-15,-0.00952848833942399
1643198.0236943394,2021-01-19,0.01499725747905134
1672243.1201298863,2021-01-20,0.01767595628568608
1678259.1972783238,2021-01-21,0.0035976091490632633
1682332.682874027,2021-01-22,0.002427208861604413
1691814.705579105,2021-01-25,0.005636235211741392
1689387.7927373082,2021-01-26,-0.0014345027465441085
1646840.9411748082,2021-01-27,-0.02518477506787331
1653818.4060185582,2021-01-28,0.004236878419340506
1621709.6838505894,2021-01-29,-0.01941490193307749
1662945.7214482457,2021-02-01,0.0254275090099636
1688113.19190723,2021-02-02,0.015134270550373863
1688705.5075810582,2021-02-03,0.0003508743825162419
1711077.8457158238,2021-02-04,0.013248217663962114
1722684.2050908238,2021-02-05,0.006783069165473554
1742568.331311527,2021-02-08,0.011542525415826121
1745668.1093876988,2021-02-09,0.0017788559682125893
1740197.19190723,2021-02-10,-0.0031339963484741107
1746237.9245732457,2021-02-11,0.0034712920432855565
1754173.5896123082,2021-02-12,0.0045444351696817264
1747329.3674443394,2021-02-16,-0.0039016789492773984
1736777.5544560582,2021-02-17,-0.006038823123378556
1722153.7854130894,2021-02-18,-0.008420058749290305
1728014.84815723,2021-02-19,0.0034033329623548436
1689564.9441044957,2021-02-22,-0.022250910687334424
1680241.4253056676,2021-02-23,-0.005518295601102063
1699940.5869267613,2021-02-24,0.011724006636433248
1639753.0566533238,2021-02-25,-0.03540566696054215
1647717.3010380894,2021-02-26,0.00485697791655304
1698038.4636357457,2021-03-01,0.030539924880289337
1668769.323499027,2021-03-02,-0.01723703011653177
1627381.2822392613,2021-03-03,-0.024801535285286946
1591611.1308720738,2021-03-04,-0.02198019097157622
1617426.9365361363,2021-03-05,0.01621992028286301
1584927.7631962926,2021-03-08,-0.020093132249573875
1639361.1479619176,2021-03-09,0.034344394760206676
1642924.809827152,2021-03-10,0.0021738113469780274
1683886.3838017613,2021-03-11,0.02493210506628052
1676814.2002080113,2021-03-12,-0.004199917323271518
1692663.3261845738,2021-03-15,0.009451927336133314
1689838.604016605,2021-03-16,-0.001668803313849776
1697334.4885380894,2021-03-17,0.004435858255141811
1646210.438733402,2021-03-18,-0.030120197374131297
1658925.9885380894,2021-03-19,0.00772413386861448
1674362.661389652,2021-03-22,0.00930522094307884
1649983.79346973,2021-03-23,-0.014560088135080806
1616082.842297855,2021-03-24,-0.020546232821223698
1622722.0263798863,2021-03-25,0.004108195389656677
1643989.8569462926,2021-03-26,0.013106268492486306
1629106.403577152,2021-03-29,-0.00905325133622581
1631315.3752568394,2021-03-30,0.001355940701501801
1655571.982922855,2021-03-31,0.014869355143665386
1684133.2963994176,2021-04-01,0.01725162890600407
1709595.0705693394,2021-04-05,0.015118621681762257
