account_value,date,daily_return
1100602.2321357434,2020-01-03,
1102557.4821357434,2020-01-06,0.0017765273801106929
1099132.8629951184,2020-01-07,-0.003106068568861531
1101976.0915107434,2020-01-08,0.0025867923809295146
1106969.6784248059,2020-01-09,0.004531483897456168
1103834.9059638684,2020-01-10,-0.002831850340650921
1110524.6784248059,2020-01-13,0.006060482799369327
1110088.5583076184,2020-01-14,-0.0003927153764886615
1111360.5045966809,2020-01-15,0.0011458061427114252
1118355.9391669934,2020-01-16,0.006294478291588357
1121628.1129951184,2020-01-17,0.002925878705988927
1115843.7545966809,2020-01-21,-0.005157108966350132
1115864.2760810559,2020-01-22,1.8391001688655706e-05
1115216.4606513684,2020-01-23,-0.0005805503801614709
1105454.4059638684,2020-01-24,-0.00875350663475527
1088953.6667060559,2020-01-27,-0.014926657462118631
1097486.5153388684,2020-01-28,0.0078358234089273
1094816.2536201184,2020-01-29,-0.002433070184853725
1096246.9713935559,2020-01-30,0.0013068108631988373
1076669.1667060559,2020-01-31,-0.01785893616892964
1081710.9713935559,2020-02-03,0.004682779857924979
1096319.6452216809,2020-02-04,0.01350515453245782
1109119.2653388684,2020-02-05,0.011675080505010316
1109916.3629951184,2020-02-06,0.0007186762336208741
1101777.7428779309,2020-02-07,-0.007332642700415115
1105929.2545966809,2020-02-10,0.003768011965739948
1111427.6237373059,2020-02-11,0.004971718686137994
1117976.7545966809,2020-02-12,0.005892539216681314
1114979.4606513684,2020-02-13,-0.002680998449197447
1114845.1452216809,2020-02-14,-0.00012046448784719388
1110237.0690498059,2020-02-18,-0.004133377798365645
1114038.5583076184,2020-02-19,0.0034240338066409137
1112012.2545966809,2020-02-20,-0.0018188811292274565
1105241.9391669934,2020-02-21,-0.006088346060667327
1070350.7868232434,2020-02-24,-0.03156879150826197
1069281.5913339856,2020-02-25,-0.0009989206365056402
1069281.5913339856,2020-02-26,0.0
1027717.5739033215,2020-02-27,-0.03887097446315402
1026690.1116137707,2020-02-28,-0.0009997516006741147
1061572.397296144,2020-03-02,0.03397547642447307
1060513.3182907728,2020-03-03,-0.000997651227620966
1097860.9460822768,2020-03-04,0.03521655706474003
1096764.8487297378,2020-03-05,-0.0009983936093640455
1074582.8981418472,2020-03-06,-0.020224891975323178
1073508.601504152,2020-03-09,-0.0009997336078518826
1073508.601504152,2020-03-10,0.0
1073508.601504152,2020-03-11,0.0
1073508.601504152,2020-03-12,0.0
1073508.601504152,2020-03-13,0.0
1073508.601504152,2020-03-16,0.0
1073508.601504152,2020-03-17,0.0
1073508.601504152,2020-03-18,0.0
1073508.601504152,2020-03-19,0.0
1073508.601504152,2020-03-20,0.0
1073508.601504152,2020-03-23,0.0
1073508.601504152,2020-03-24,0.0
1073508.601504152,2020-03-25,0.0
1073508.601504152,2020-03-26,0.0
1036010.5202189957,2020-03-27,-0.0349303966755512
1061091.6002971206,2020-03-30,0.024209290918033588
1048527.173051027,2020-03-31,-0.011841039211483162
999056.1486369645,2020-04-01,-0.04718144239420197
1020127.8009807145,2020-04-02,0.021091559641065682
