account_value,date,daily_return
1824821.7310708049,2022-01-03,
1831176.8506997111,2022-01-04,0.0034825975166226097
1798738.6426918986,2022-01-05,-0.017714404807715578
1796091.2413247111,2022-01-06,-0.0014718099140993424
1789154.9341958049,2022-01-07,-0.00386189018091887
1781411.7662270549,2022-01-10,-0.0043278353488320764
1793465.5880043986,2022-01-11,0.006766443337731687
1790193.1295083049,2022-01-12,-0.0018246564182673453
1779947.2261879924,2022-01-13,-0.005723350822559925
1773855.7061684611,2022-01-14,-0.003422303723339626
1738493.5064614299,2022-01-18,-0.01993521772039386
1718409.8782876018,2022-01-19,-0.011552317048745708
1697880.4151528361,2022-01-20,-0.011946779050888146
1673369.1523354533,2022-01-21,-0.01443638939387637
1688364.976432133,2022-01-24,0.008961456039601634
1678577.4173501018,2022-01-25,-0.005797063560696647
1667139.2686684611,2022-01-26,-0.006814191924312651
1655372.4464028361,2022-01-27,-0.00705809195834195
1684062.913932133,2022-01-28,0.01733172954016604
1713164.8802407268,2022-01-31,0.0172808070695194
1728143.7230141643,2022-02-01,0.008743374876639232
1730351.6851723674,2022-02-02,0.0012776496125865844
1702919.0267251018,2022-02-03,-0.01585380514397161
1705079.821769047,2022-02-04,0.0012688771515465547
1707738.3005288127,2022-02-07,0.0015591520853301954
1728730.8351967814,2022-02-08,0.012292594633187326
1748833.4161293986,2022-02-09,0.011628519907975754
1722686.7562172893,2022-02-10,-0.014950915090574113
1700209.1723549846,2022-02-11,-0.013047980882874732
1691978.2276528361,2022-02-14,-0.004841136511896105
1720544.7686684611,2022-02-15,0.016883515726590304
1719416.1529458049,2022-02-16,-0.0006559641708885344
1685198.9277260783,2022-02-17,-0.019900490734080623
1672498.172110844,2022-02-18,-0.0075366506625850205
1648655.0038979533,2022-02-22,-0.014256020491070776
1623649.7636635783,2022-02-23,-0.015167054462731477
1640019.632682133,2022-02-24,0.010082142950347928
1638381.0399733928,2022-02-25,-0.000999129934841303
1642990.191166264,2022-02-28,0.002813235187918206
1616190.6179240765,2022-03-01,-0.01631146271370254
1644306.509525639,2022-03-02,0.01739639575291929
1619929.8938029828,2022-03-03,-0.01482486116879056
1593844.2111857953,2022-03-04,-0.016102970083444856
1538850.2336467328,2022-03-07,-0.03450398549187428
1536051.7683147015,2022-03-08,-0.0018185430075281506
1588880.286869389,2022-03-09,0.03439240762871476
1575602.2648967328,2022-03-10,-0.008356842288488764
1543014.2863811078,2022-03-11,-0.02068287107835609
1512523.491947514,2022-03-14,-0.01976053929163868
1553239.2956584515,2022-03-15,0.026919121539403124
1609542.999760014,2022-03-16,0.036249214309050926
1631549.392338139,2022-03-17,0.013672447757783646
1662287.6394084515,2022-03-18,0.0188399120582321
1654702.4968303265,2022-03-21,-0.004563074643822995
1684684.562260014,2022-03-22,0.018119308750134788
1661674.304447514,2022-03-23,-0.013658496271629406
1691816.204838139,2022-03-24,0.01813947553377293
1690136.8034709515,2022-03-25,-0.0009926618283858657
1709159.3093303265,2022-03-28,0.011255009547339156
1741922.3601115765,2022-03-29,0.019169102963308315
1719574.2468303265,2022-03-30,-0.012829569097338234
1694296.667728764,2022-03-31,-0.014699905600561558
1700709.032963139,2022-04-01,0.0037846767667735204
