account_value,date,daily_return
1776389.913716068,2021-07-06,
1771170.138145756,2021-07-07,-0.00293841770323533
1757460.2717033732,2021-07-08,-0.007740570003475611
1778689.1081291544,2021-07-09,0.012079269595781872
1782007.4689689982,2021-07-12,0.0018656216112629131
1769999.4201408732,2021-07-13,-0.006738495229244079
1761206.5011955607,2021-07-14,-0.004967752444016482
1749471.140355717,2021-07-15,-0.006663250920251218
1734064.1369377482,2021-07-16,-0.008806663375330759
1714280.6906486857,2021-07-19,-0.011408716591070789
1745796.4318596232,2021-07-20,0.01838423624722263
1764824.210668217,2021-07-21,0.010899196757049978
1764608.954808842,2021-07-22,-0.00012197014188375377
1780957.013402592,2021-07-23,0.009264408723076434
1782437.409886967,2021-07-26,0.0008312365055609394
1761100.9753166544,2021-07-27,-0.011970369591639995
1776096.9772697794,2021-07-28,0.008515128980851605
1779938.6974846232,2021-07-29,0.002163012641769768
1767575.3053947794,2021-07-30,-0.006945965109537489
1766733.6960197794,2021-08-02,-0.0004761377761000052
1775759.341527592,2021-08-03,0.005108662119337026
1773427.6027580607,2021-08-04,-0.001313093905802254
1790655.0685783732,2021-08-05,0.009714219962247084
1786706.6144768107,2021-08-06,-0.0022050333259867605
1787081.054418217,2021-08-09,0.00020956990832865507
1780789.0470939982,2021-08-10,-0.003520829292360861
1780253.7951408732,2021-08-11,-0.0003005701062674948
1784246.8635002482,2021-08-12,0.002242977023991788
1781663.1701408732,2021-08-13,-0.0014480582324277735
1776737.489965092,2021-08-16,-0.0027646528582569996
1758416.4733635294,2021-08-17,-0.010311605797163947
1742948.2853752482,2021-08-18,-0.008796657801262153
1740429.177465092,2021-08-19,-0.0014453142019723586
1762615.325902592,2021-08-20,0.012747515799415465
1790998.1711174357,2021-08-23,0.016102688316470548
1801963.5832268107,2021-08-24,0.006122514409120594
1805390.9128166544,2021-08-25,0.0019019971445295436
1792179.3210197794,2021-08-26,-0.00731785659442763
1819725.460668217,2021-08-27,0.015370191657363419
1831236.6301018107,2021-08-30,0.006325772586248668
1831789.761449467,2021-08-31,0.00030205345314948673
1838699.9733635294,2021-09-01,0.0037723826497395585
1843426.388402592,2021-09-02,0.0025705199910437404
1844719.9777580607,2021-09-03,0.0007017309525387816
1843236.8498283732,2021-09-07,-0.0008039854002611646
1830745.3385979044,2021-09-08,-0.0067769430888016124
1826929.1276604044,2021-09-09,-0.002084512169465702
1810728.1359611857,2021-09-10,-0.008867881875618266
1811804.2677971232,2021-09-13,0.0005943088940660868
1800482.489965092,2021-09-14,-0.006248896767307444
1816256.6047111857,2021-09-15,0.008761048682233818
1817997.2345939982,2021-09-16,0.000958361213001302
1805225.937230717,2021-09-17,-0.007024926727203451
1764790.0060783732,2021-09-20,-0.022399374127303973
1768555.4230705607,2021-09-21,0.0021336345849751748
1788135.536840092,2021-09-22,0.011071246913787025
1809442.3444572794,2021-09-23,0.011915655820385895
1807312.5851799357,2021-09-24,-0.0011770252220899557
1804843.939183842,2021-09-27,-0.0013659208796180655
1755896.9299064982,2021-09-28,-0.027119801449136838
1751887.3464104044,2021-09-29,-0.002283495931795554
1742468.1413322794,2021-09-30,-0.005376604321861711
1759663.796605717,2021-10-01,0.00986856222248611
