account_value,date,daily_return
1014539.8243691416,2019-04-04,
1020413.2822915049,2019-04-05,0.005789282767697745
1021329.8386376963,2019-04-08,0.0008982207132126607
1015238.6891650402,2019-04-09,-0.00596393960327346
1022245.3306650401,2019-04-10,0.00690147211170844
1020084.6431650401,2019-04-11,-0.002113668250843803
1024795.0806650401,2019-04-12,0.004617692788105199
1023751.8306650401,2019-04-15,-0.0010180083996138567
1026852.0181650401,2019-04-16,0.0030282607631442193
1026320.8306650401,2019-04-17,-0.0005172970307339986
1026574.2681650401,2019-04-18,0.0002469378896223784
1028777.1431650401,2019-04-22,0.002145850590953957
1042287.5181650401,2019-04-23,0.01313246030956261
1039879.8306650401,2019-04-24,-0.0023100031978112723
1042013.6431650401,2019-04-25,0.0020519798894795827
1045561.7681650401,2019-04-26,0.003405065781310501
1047539.3931650401,2019-04-29,0.0018914473158966327
1039032.5181650401,2019-04-30,-0.008120816320135948
1033176.5181650401,2019-05-01,-0.005636012249493283
1031529.1431650401,2019-05-02,-0.0015944758432235862
1047814.5806650401,2019-05-03,0.015787665920937055
1042603.7056650401,2019-05-06,-0.004973088842391116
1022183.8306650401,2019-05-07,-0.019585461752195554
1019567.5181650401,2019-05-08,-0.002559532269550635
1015378.0806650401,2019-05-09,-0.004109033904434178
1016190.8931650401,2019-05-10,0.0008005023108905718
981641.1431650401,2019-05-13,-0.033999271428610145
992837.3306650401,2019-05-14,0.011405580927364989
1004057.7681650401,2019-05-15,0.011301385587993762
1013772.9556650401,2019-05-16,0.009675924840216066
1003306.3931650401,2019-05-17,-0.010324365472083374
988727.2056650401,2019-05-20,-0.014531141831966576
999394.7681650401,2019-05-21,0.010789186783653593
994930.0806650401,2019-05-22,-0.004467391307438451
979242.3931650401,2019-05-23,-0.015767628102583697
980359.8306650401,2019-05-24,0.0011411245140116044
976563.3931650401,2019-05-28,-0.003872493936664667
968878.2681650401,2019-05-29,-0.007869560802491793
971490.7681650401,2019-05-30,0.002696417172146637
956825.7681650401,2019-05-31,-0.015095357033293677
941449.1431650401,2019-06-03,-0.016070454529552025
966293.9556650401,2019-06-04,0.02638996772196811
972484.0181650401,2019-06-05,0.006405982841670266
977612.9556650401,2019-06-06,0.005274058394993064
993811.3931650401,2019-06-07,0.016569376874696395
1004188.3306650401,2019-06-10,0.010441556185980083
1004111.5181650401,2019-06-11,-7.64921256843909e-05
1000290.7681650401,2019-06-12,-0.0038051052406830044
1005975.2056650401,2019-06-13,0.00568278512699627
1000795.0806650401,2019-06-14,-0.005149356535656846
1006985.1431650401,2019-06-17,0.006185144810950449
1020919.2056650401,2019-06-18,0.013837406236405947
1025199.5181650401,2019-06-19,0.004192606502305685
1033394.0806650401,2019-06-20,0.00799313924246392
1030881.4556650401,2019-06-21,-0.0024314296423906256
1027552.2056650401,2019-06-24,-0.003229517789562153
1012066.7681650401,2019-06-25,-0.015070219707209676
1015298.7681650401,2019-06-26,0.0031934651958387406
1022695.8306650401,2019-06-27,0.007285601767614391
1027621.3306650401,2019-06-28,0.00481619251033516
1038491.0806650401,2019-07-01,0.010577583080107367
1040786.0806650401,2019-07-02,0.0022099371316028904
1048612.01816504,2019-07-03,0.007519256497934057
